smiles,TC,SA,SC,atom_count
*/C=C/c1cc(CCCCCCC)c(*)cc1CCCCCCC,0.262,3.389971718,3.71853233,24
*c1cc(CCCCCCCCCCCC)c(*)cc1CCCCCCCCCCCC,0.356,2.835786869,3.026800968,32
*c1ccc(*)c(OCCCCCCCCCC)c1,0.292,3.384492533,2.595460294,19
*c1ccc(*)c(N(C)C)c1,0.758,4.75152023,2.039634852,11
*c1ccc(*)c(OC)c1N,0.503,4.725093174,1.880800862,11
*/C=C/c1ccc(*)c(C(=O)OC(C)(C)C)c1C(=O)OC(C)(C)C,0.196,3.740528089,2.43270181,24
*c1cccc(-c2cc(CCCCCCCCCCCCCC)cc(*)c2O)c1O,0.323,3.249722902,3.907888273,30
*c1cccc(-c2cc(CCCCCCCCCCCCCCCC)cc(*)c2N)c1N,0.345,3.268434946,3.731227373,32
*c1cc(OCC)c(*)cc1OC,0.313,4.092147442,2.091413975,13
*c1cc(OCCCCCC)c(*)cc1OC,0.468,3.56651961,2.592929114,17
*/C(OC)=C(\OC)c1ccc(*)cc1,0.233,4.188508926,2.498047651,14
*/C=C/c1cccc(*)c1,0.29,4.539807279,2.753086017,10
*c1c(F)c(F)c(*)c(F)c1F,0.892,4.62474628,1.676467544,12
*/C=C/c1cc(OC(C)C)c(*)cc1OC,0.449,3.88716386,2.541952517,16
*/C=C/c1cc(OCC)c(-c2cc(OCC)c(*)cc2OCC)cc1OCC,0.251,3.361827663,3.284122188,28
*c1cc(OCC)c(*)cc1OCC,0.357,3.959923501,1.973541438,14
*/C=C/c1cc(OCC(CC)CCCC)c(*)cc1OC,0.514,4.060246161,3.271642842,21
*c1cc(CCCCCC)c(*)cc1CCCCCC,0.327,3.425248213,3.026800968,20
*CCc1ccc(*)c(Cl)c1Cl,0.156,4.501804542,2.731113649,12
*/C=C/c1cc(OCCCC)c(*)cc1OC,0.407,3.658705534,2.961009046,17
*/C=C/c1cc(CC(CC)CCCC)c(*)cc1CCCC,0.383,4.151475104,3.977813891,22
*/C=C/c1cc(OC)c(*)cc1Br,0.353,4.347810739,2.399718269,13
*Oc1cccc(*)c1C#N,0.2,4.423591106,2.36280979,11
*/C=C/c1ccc(*)c(F)c1,0.254,4.501955721,2.568304061,11
*c1ccc(*)c(CCCCCC)c1,0.537,3.918603663,3.149646874,14
*/C=C/c1ccc(*)c(OC)c1,0.673,4.133927575,2.441112609,12
*c1cc(/N=N/c2ccc(OC)cc2)cc(*)c1O,0.248,3.648724705,2.507842379,19
*c1cc(/N=N/c2ccc(C#N)cc2)cc(*)c1O,0.22,3.863637913,2.47288849,19
*/C=C/c1cc(OCCC(C)CCCC(C)C)c(*)cc1OC,0.296,3.992370316,3.97274528,23
*/C=C/c1cc(OC)c(*)cc1C,0.365,4.237053376,2.459781041,13
*/C=C/c1cc(CCCCCCCCCCC)c(/C=C/c2ccc(*)cc2)cc1CCCCCCCCCCC,0.368,3.334629845,4.082257983,40
*/C=C/c1cc(CCCCCCCCCCCC)c(/C=C/c2ccc(*)cc2)cc1CCCCCCCCCCCC,0.315,3.315627422,4.082257983,42
*/C=C/c1ccc(*)c(-c2cc(OCC(CC)CCCC)c(OCC(CC)CCCC)cc2-c2ccccc2)c1,0.196,4.087964921,3.801721536,40
*/C=C/c1ccc(*)c(-c2cc(-c3ccccc3)c(OCC(CC)CCCC)cc2OCC(CC)CCCC)c1,0.256,4.117377067,4.087520201,40
*/C=C/c1ccc(*)c(-c2cc(OCC(CC)CCCC)c(-c3ccccc3)cc2OCC(CC)CCCC)c1,0.237,4.111505812,3.900401896,40
*/C=C/c1ccc(*)c(-c2ccc(OCC(CC)CCCC)c3ccccc23)c1,0.219,3.680040096,3.829248086,29
*/C=C/c1ccc(*)c(-c2c(OCC(CC)CCCC)ccc3ccccc23)c1,0.257,3.725345379,3.913851728,29
*/C=C/c1ccc(*)c(-c2c(OCC(CC)CCCC)ccc3cc(-c4ccccc4)ccc23)c1,0.212,3.655751635,4.576964126,35
*/C=C/c1ccc(*)c(OCc2cc(OCCC(C)CCCC(C)C)cc(OCC(CC)CCCC)c2)c1,0.229,4.137600479,4.988888466,38
*c1ccc(-c2ccc3c(c2)C(CCCCCCBr)(CCCCCCBr)c2cc(*)ccc2-3)cc1,0.236,3.591914977,4.076933123,35
*c1ccc(-c2ccc3c(c2)C(CCCCCCC#N)(CCCCCCC#N)c2cc(*)ccc2-3)cc1,0.487,3.611479763,3.721019056,37
*/C=C/c1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccc(OC)cc2)c1,0.308,3.23968765,3.994127805,36
*/C=C/c1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccc(C(F)(F)F)cc2)c1,0.184,3.351368934,4.446452749,38
*/C=C/c1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccc(F)cc2)c1,0.334,3.266514848,4.181011672,35
*/C=C/c1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccccc2)c1,0.307,3.221619554,3.865935194,34
*c1ccc(-c2ccc(C3(*)CCCCC3)cc2)cc1,0.252,3.388722161,2.960130249,20
*c1ccc(-c2ccc(C(*)(C)C)cc2)cc1,0.247,3.256029921,2.761982874,17
*c1ccc(-c2ccc(C3(*)c4ccccc4-c4ccccc43)cc2)cc1,0.203,3.002906319,3.13702951,27
*c1cc(*)c(O)c(/C=N/c2ccc(Cl)cc2)c1,0.141,3.743319734,2.525741202,18
*/C=C/c1cc(OCC2CC3CC2C2CCCC32)c(*)cc1OC,0.258,5.634056941,3.736170273,24
*/C=C/c1cc(OCC2CC3CC2C2CCCC32)c(*)cc1OCC1CC2CC1C1CCCC21,0.24,6.482770047,3.908521937,34
*c1cc(/C=N/c2ccc(C)cc2)c(*)c(OC)c1,0.215,3.634149669,2.726310211,19
*c1cc(O)c(O)cc1*,0.183,4.690438597,2.025660877,10
*c1cc(*)c(O)c(/C=N/c2ccc(N3CCOCC3)cc2)c1,0.266,3.500923689,3.114590173,23
*c1ccc(-c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2cc(*)ccc2-3)cc1,0.376,3.354275539,4.16924794,33
*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3cc(CCCCCC)c(*)cc3CCCCCC)ccc1-2,0.46,3.547297629,4.480465608,45
*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3cc(CCCCCCCC)c(*)cc3CCCCCCCC)ccc1-2,0.349,3.536501464,4.480465608,49
*/C=C/c1cc(OCCCCCCCC)c(*)cc1OC,0.31,3.357662395,3.389606262,21
*/C=C/c1cc(OCCCCCCCCCCCC)c(*)cc1OC,0.251,3.20678103,3.389606262,25
*c1cc(/C=N/c2cccc(C)c2)cc(*)c1O,0.192,3.751394811,2.584750695,18
*/C=C/c1cc(OCCCCCC)c(*)cc1OC,0.524,3.4803189,3.389606262,19
*c1cc(OCCCCCCCCCCCC)c(*)cc1O,0.309,3.301792092,2.871650932,22
*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3cc(OCc4ccccc4)c(*)cc3OCc3ccccc3)ccc1-2,0.184,3.414222864,3.834046686,49
*/C=C/c1cc(OCC(CC)CCCC)c(*)cc1-c1ccc(N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,0.242,3.73636196,4.074357562,42
*/C=C/c1cc(-c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2ccccc2-3)c(*)cc1-c1ccc(F)cc1F,0.198,3.546410391,4.475520485,47
*/C=C/c1cc(OCC(CC)CCCC)c(*)cc1-c1ccc(F)c(C(F)(F)F)c1,0.185,3.98719549,3.97439061,30
*c1ccc(-c2ccc(-c3ccc(C(*)(CC)C(F)(F)F)cc3)cc2)cc1,0.236,3.557317033,3.287474915,27
*c1ccc(-c2ccc(C(*)(c3ccccc3)C(F)(F)F)cc2)cc1,0.233,3.548960021,3.185908933,25
*c1ccc(-c2ccc(-c3ccc(C(*)(c4ccccc4)C(F)(F)F)cc3)cc2)cc1,0.278,3.279961488,3.185908933,31
*c1ccc(-c2ccc(C(*)(c3ccc(F)cc3)C(F)(F)F)cc2)cc1,0.185,3.589972945,3.095076424,26
*c1ccc(-c2ccc(-c3ccc(C(*)(c4ccc(F)cc4)C(F)(F)F)cc3)cc2)cc1,0.22,3.305525253,3.095076424,32
*c1ccc(-c2ccc(-c3ccc(C(*)(c4c(F)c(F)c(F)c(F)c4F)C(F)(F)F)cc3)cc2)cc1,0.172,3.619553802,3.259497529,36
*c1ccc(-c2ccc(-c3ccc(C(*)(c4ccc(N(C)C)cc4)C(F)(F)F)cc3)cc2)cc1,0.276,3.441459801,3.133638989,34
*c1ccc(-c2ccc(-c3ccc(C(*)c4c(F)c(F)c(F)c(F)c4F)cc3)cc2)cc1,0.291,3.464619072,3.138597256,32
*/C=C/c1cc(OCCc2ccccc2)c(*)cc1OC,0.285,3.208689005,3.000198672,21
*c1ccc(-c2ccc(C(*)(C)C(F)(F)F)cc2)cc1,0.194,3.782206046,3.650888072,20
*c1ccc2cc(*)ccc2c1,1.59,4.146725272,2.138609774,12
*c1ccc2ccc(*)cc2c1,0.221,4.202346086,1.962580791,12
*c1ccc(*)c2ccccc12,0.571,3.942054684,1.853809207,12
*c1cccc2c(*)cccc12,0.685,3.969828439,1.93352915,12
*CCc1c2ccccc2c(*)c2ccccc12,0.166,3.254417793,2.762969404,18
*c1cc2cccccc-2c1*,0.163,3.541619842,2.750924327,12
*CC(*)(F)C#N,0.154,6.443562857,1.904944465,7
*/C=C/c1ccc(*)c2ccc(CCCCCC)cc12,0.339,3.43296033,4.266867616,20
*/C=C/c1ccc(*)c2ccc(CCCCCCCCCCC)cc12,0.27,3.226639698,4.266867616,25
*c1c(-c2ccccc2)c(-c2ccccc2)c(*)c2cc(Oc3ccc(C#Cc4ccccc4)c(C#Cc4ccccc4)c3)ccc12,0.16,3.196545648,4.100292964,47
*c1c(-c2ccccc2)c(-c2ccccc2)c(*)c2cc(-c3ccc(C#Cc4ccccc4)c(C#Cc4ccccc4)c3)ccc12,0.224,3.100204187,4.189540731,46
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,0.097,4.504160041,2.251678096,19
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.101,4.384021493,2.052552987,22
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.102,4.291367424,2.050513466,31
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.089,4.252690657,2.050513466,34
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.101,4.232245392,2.050513466,37
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.095,4.233257464,2.050513466,43
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.106,4.461767968,2.237231497,27
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.108,4.461710815,2.237231497,33
*CC(*)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.096,4.312482679,2.296185037,23
*CC(F)(F)C1(F)CC(C(O)(C(F)(F)F)C(F)(F)F)CC1*,0.109,5.520980781,3.053547446,22
*c1c(*)c2ccccc2c2ccccc12,0.091,2.917123229,1.761195055,16
*c1ccc2ccc3c(*)cc(C#C)c4ccc1c2c34,0.582,3.839971666,3.714810357,20
*c1ccc2ccc3c(*)cc(C#CC=C)c4ccc1c2c34,0.429,4.013905775,3.892109439,22
*=CC1CCC(C1)C=*,,6.1,2.29,9
*C(=C(*)C1=CC2=C(C=C1)C1=C(C2)C=CC=C1)C1=CC=CC=C1,,2.92,2.91,23
*C(=C(*)C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2)C1=CC=CC=C1,,2.76,3.2,24
*C(=C(*)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=CC=C1,,2.48,2.32,22
*C(=C(*)C1=CC=C(C=C1)[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,,2.69,2.81,35
*C(=C(*)C1=CC=C2C3=C(C=CC=C3)C3(CC3)C2=C1)C1=CC=CC=C1,,3.5,3.29,25
*C(=C(*)C1=CC=C2CCCC2=C1)C1=CC=CC=C1,,3.02,2.92,19
*C(=C(*)C1=CC=CC=C1)C1=CC=CC=C1,,2.78,1.54,16
*C(=O)N1C(*)=NC2=C1C=C1N3C(=NC1=C2)C1=CC=C(*)C2=C1C(=CC=C2*)C3=O,,4.52,4.85,30
*C1=CC(C(=O)C2=CC=CC=C2)=C(*)C=C1,,3.45,2.53,16
*C1=CC2=C(C=C1)C1=NC3=C(C=C(OC4=CC5=C(C=C4)N4C(=O)C6=C(C=C(*)C=C6)C4=N5)C=C3)N1C2=O,,3.59,4.85,37
*C1=CC2=C(OC3=CC(=CC=C3O2)C2(C3=C(C=CC=C3)C3=C2C=CC=C3)C2=CC3=C(OC4=C(O3)C=CC(*)=C4)C=C2)C=C1,,3.5,4.12,43
*C1=CC2C(C=C1)C(=O)N(C2=O)C1=CC=C(OC2=CC=C(C=C2)N2C(=O)C3=CC=C(*)C=C3C2=O)C=C1,,4.13,4.03,37
*C1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(*)C=C1,,3.08,3.47,27
*C1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(*)C=C1,,3.54,2.94,24
*C1=CC=C(OC2=CC=C(C=C2)C(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C=C1,,2.7,3.19,41
*C1=CC=C(OC2=CC=C(C=C2)C2(C3C=CC=CC3C3C=CC=CC23)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C=C1,,4.58,3.74,41
*C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(OC3=CC=C(C=C3)S(*)(=O)=O)C=C2)C=C1,,2.72,3.48,34
*C1=CC=C(OC2=CC=C(OC3=CC=C(*)C=C3)C3=C2C2C4=C(C=CC=C4)C3C3=C2C=CC=C3)C=C1,,3.85,3.72,36
*C1=NC2=C(N1)C=CC(=C2)C1=CC2=C(NC(=N2)C2=CC=C(*)C=C2)C=C1,,3.36,4.42,26
*C1=NC2=C(N1)C=CC(=C2)C1=CC2=C(NC(=N2)C2=CC=CC(*)=C2)C=C1,,3.37,4.36,26
*C1=NC2=C(N1)C=CC(=C2)C1=CC2=C(NC(=N2)C2=CC=CC(*)=N2)C=C1,,3.46,4.45,26
*C1=NN=C(N1C1=CC=CC=C1)C1=CC(*)=CC=C1,,3.29,3.14,19
*C1=NN=C(N1C1=CC=CC=C1)C1=CC=CC(=C1)C1=NN=C(N1C1=CC=CC=C1)C1=CC=C(*)C=C1,,3.04,4.65,36
*C1C(*)C2=NC3=C(C=CC(OC4=CC5=C(C=C4)N=C4N5C(=O)C5=C4C=CC(*)=C5)=C3)N2C1=O,,4.55,5.0,34
*CC(*)C#N,,6.96,1.61,6
*CC(*)C1=CC=CC=C1,,4.12,1.83,10
*CC(*)C1=CC=NC=C1,,4.65,2.03,10
*CC(*)OC(=C)C1CCCCC1,,4.62,2.05,13
*CC(*)OC1C2CC3CC(C2)CC1C3,,5.68,2.7,15
*CC(*)OC1CC2CC1C1CCCC21,,6.17,3.39,15
*CC(*)OC1CC2CCC1C2,,6.19,2.83,12
*CC(*)OC1CCCCC1,,4.54,2.06,11
*CC(*)OCC1=CC=CC=C1,,3.86,1.5,12
*CC(*)OCC1CC2CC1C1CCCC21,,6.1,3.34,16
*CC(*)OCC1CCCCC1,,4.34,2.42,12
*CC*,,7.58,1.3,4
*CC1=CC=C(C*)C(=C1)C#N,,4.18,2.29,12
*CC1=CC=C(C*)C=C1,,3.97,1.57,10
*CC1CC(*)OCO1,,6.19,2.26,9
*CCCC*,,6.33,1.6,6
*CCCC=C*,,5.92,1.63,7
*CCCCO*,,5.64,1.74,7
*CCO*,,6.93,1.41,5
*CCOC(=O)C1=CC2=CC=C(C=C2C=C1)C(=O)O*,,3.12,2.98,20
*CCOC(=O)C1=CC=C(C=C1)C(=O)O*,,3.24,2.16,16
*CCSS*,,6.8,1.66,6
*CN1CN(*)CC2=CC3=C(C=C12)C1C2=CC=CC=C2C3C2=C1C=C(*)C(*)=C2,,5.98,4.66,29
*CN1CN(*)CC2=CC3=CC4C5CC(C4C=C3C=C12)C1=CC2=C(C=C51)C=C1N(C*)CN(*)CC1=C2,,6.8,4.84,37
*CO*,,7.62,1.4,4
*C\C=C/C*,,6.66,1.49,6
*N1C(=O)C2=C(C=C(C=C2)C(=O)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC(*)=CC=C2)C1=O,,3.23,3.42,32
*N1C(=O)C2=C(C=C(C=C2)C(=O)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(CC3=CC=C(*)C=C3)C=C2)C1=O,,3.21,3.85,39
*N1C(=O)C2=C(C=C(C=C2)C(=O)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C1=O,,3.19,3.82,39
*N1C(=O)C2=C(C=C(C=C2)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C1=O,,3.22,4.44,39
*N1C(=O)C2=C(C=C(C=C2)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(CC3=CC=C(*)C=C3)C=C2)C1=O,,3.16,4.1,37
*N1C(=O)C2=C(C=C(C=C2)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C1=O,,3.15,4.13,37
*N1C(=O)C2=C(C=C(C=C2)S(=O)(=O)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(CC3=CC=C(*)C=C3)C=C2)C1=O,,3.29,4.4,40
*N1C(=O)C2=C(C=C(C=C2)S(=O)(=O)C2=CC=C3C(=O)N(C(=O)C3=C2)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C1=O,,3.27,4.3,40
*N1C(=O)C2=C(C=C(OC3=CC=C(OC4=CC=C5C(=O)N(C(=O)C5=C4)C4=CC=C(CC5=CC=C(*)C=C5)C=C4)C=C3)C=C2)C1=O,,3.16,4.44,45
*N1C(=O)C2=C(C=C(OC3=CC=C(OC4=CC=C5C(=O)N(C(=O)C5=C4)C4=CC=C(OC5=CC=C(*)C=C5)C=C4)C=C3)C=C2)C1=O,,3.04,4.34,45
*N1C(=O)C2=C(C=C(OC3=CC=C4C(=O)N(C(=O)C4=C3)C3=CC(*)=CC=C3)C=C2)C1=O,,3.22,3.57,31
*N1C(=O)C2=C(C=C(OC3=CC=C4C(=O)N(C(=O)C4=C3)C3=CC=C(CC4=CC=C(*)C=C4)C=C3)C=C2)C1=O,,3.18,4.07,38
*N1C(=O)C2=C(C=C(OC3=CC=C4C(=O)N(C(=O)C4=C3)C3=CC=C(OC4=CC=C(*)C=C4)C=C3)C=C2)C1=O,,3.11,4.16,38
*N1C(=O)C2=C(C=C(SC3=CC=C4C(=O)N(C(=O)C4=C3)C3=CC=C(CC4=CC=C(*)C=C4)C=C3)C=C2)C1=O,,3.32,3.87,38
*N1C(=O)C2=C(C=C(SC3=CC=C4C(=O)N(C(=O)C4=C3)C3=CC=C(OC4=CC=C(*)C=C4)C=C3)C=C2)C1=O,,3.31,3.76,38
*N1C(=O)C2=C(C=C3C(=C2)S(=O)(=O)C2=C(C=C4C(=O)N(C(=O)C4=C2)C2=CC=C(OC4=CC=C(*)C=C4)C=C2)S3(=O)=O)C1=O,,3.77,4.7,43
*N1C(=O)C2=C(C=C3C(=O)N(C(=O)C3=C2)C2=CC=C(CC3=CC=C(*)C=C3)C=C2)C1=O,,3.31,3.65,31
*N1C(=O)C2=C(C=C3C(=O)N(C(=O)C3=C2)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C1=O,,3.29,3.48,31
*N1C(=O)C2=C(C=C3C(=O)N(C(=O)C3=C2)C2=CC=CC(OC3=CC(*)=CC=C3)=C2)C1=O,,3.36,3.72,31
*N1C(=O)C2=C(C=C3SC4=C(SC3=C2)C=C2C(=O)N(C(=O)C2=C4)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C1=O,,3.6,4.12,39
*N1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C3=O)C1=CC=C(OC2=CC=C(*)C=C2)C=C1,,3.29,3.48,31
*N1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C3=O)C1=CC=CC(OC2=CC=C(*)C=C2)=C1,,3.34,3.69,31
*N1C(=O)C2=CC=C(C=C2C1=O)C(=O)C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(OC2=CC=C(*)C=C2)C=C1,,3.19,3.82,39
*N1C(=O)C2=CC=C(OC3=CC=C(OC4=CC5=C(C=C4)C(=O)N(C5=O)C4=CC=C(CC5=CC=C(*)C=C5)C=C4)C=C3)C=C2C1=O,,3.16,4.44,45
*N1C(=O)C2=CC=C(OC3=CC=C(OC4=CC5=C(C=C4)C(=O)N(C5=O)C4=CC=CC(*)=C4)C=C3)C=C2C1=O,,3.17,3.98,38
*N1C(=O)C2C=C3C(=O)N(C(=O)C3=CC2C1=O)C1=CC(OC2=CC(*)=CC=C2)=CC=C1,,4.51,4.04,31
*N1C(=O)C2C=CC(=CC2C1=O)C(=O)C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=C(*)C=C1,,4.33,4.62,45
*N1C(=O)C2C=CC(=CC2C1=O)C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=C(*)C=C1,,4.27,4.63,43
*N1C(=O)C2C=CC(=CC2C1=O)C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(C=C1)S(=O)(=O)C1=CC=C(*)C=C1,,4.29,4.69,39
*N1C(=O)C2C=CC(OC3=CC=C4C(=O)N(C(=O)C4=C3)C3=CC=C(C=C3)N(C3=CC=CC=C3)C3=CC=C(*)C=C3)=CC2C1=O,,4.32,4.54,44
*N=P(*)(OC1=CC=CC=C1)OC1=CC=CC=C1,,3.1,1.73,18
*NC(=O)C1=CC(=CC=C1)C(=O)NC1=CC=C(C=C1)C1(C2C=CC=CC2C2C=CC=CC12)C1=CC=C(*)C=C1,,4.76,3.28,39
*NC(=O)C1=CC=C(C=C1)C(=O)NC1=CC=C(C=C1)C1(C2C=CC=CC2C2C=CC=CC12)C1=CC=C(*)C=C1,,4.73,3.35,39
*NC1=CC=C(*)C=C1,,4.64,1.71,9
*NC1=CC=C(C=C1)C(=O)C1=CC=C(NC(=O)C2=CC=CC(=C2)C(*)=O)C=C1,,2.69,3.24,28
*NC1=CC=C(C=C1)C1(C2C=CC=CC2C2C=CC=CC12)C1=CC=C(NC(=O)CN2C(=O)C3=CC=C(C=C3C2=O)C(*)=O)C=C1,,4.81,3.74,45
*NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NC(=O)C2=CC(=CC(=C2)C2=CC=CC=C2)C(*)=O)C=C1,,2.82,3.78,35
*NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NC(=O)C2=CC(=CC=C2)C(*)=O)C=C1,,2.78,3.23,29
*NC1=CC=C(CC2=CC=C(NC(=O)CN3C(=O)C4=CC=C(C=C4C3=O)C(*)=O)C=C2)C=C1,,2.88,4.05,33
*NC1=CC=C(OC2=CC=C(OC3=CC=C(NC(=O)CN4C(=O)C5=CC=C(C=C5C4=O)C(*)=O)C=C3)C=C2)C=C1,,2.91,4.33,40
*NCCCCCC(*)=O,,4.42,2.14,10
*OC(=O)OC1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(*)C=C1,,3.16,3.63,31
*OC(=O)OC1=CC=C(C=C1)C1(CC2CCC1C2)C1=CC=C(*)C=C1,,5.14,3.32,25
*OC(=O)OC1=CC=C(C=C1)C1(CCCCC1)C1=CC=C(*)C=C1,,3.41,3.03,24
*OC1=C(C=C(*)C=C1C1=CC=CC=C1)C1=CC=CC=C1,,2.95,2.98,21
*OC1=C2C=CC=C(OC3=CC=C(C=C3)S(=O)(=O)C3=CC=C(*)C=C3)C2=CC=C1,,2.97,3.41,29
*OC1=CC2=C(C=C1)C(=O)N1C3=C(C=C(OC4=CC5=C(C=C4)N=C4N5C(=O)C5=C4C=CC(*)=C5)C=C3)N=C21,,3.53,4.97,38
*OC1=CC2=C(C=C1)N=C(C1=CC=CC=C1)C(=N2)C1=CC=C(C=C1)C1=NC2=C(C=CC(*)=C2)N=C1C1=CC=CC=C1,,2.98,4.18,41
*OC1=CC2=C(C=C1O*)C1(C3=C2C=CC=C3)C2=C(C=CC=C2)C2=C1C=C1OC3=C(OC1=C2)C(C#N)=C(*)C(*)=C3C#N,,5.22,4.17,43
*OC1=CC=C(C(=O)C2=CC=C(OC3=CC=C(C=C3)C3(C4C=CC=CC4C4C=CC=CC34)C3=CC=C(*)C=C3)C=C2)C2=C1C=CC=C2,,4.79,3.8,47
*OC1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,,2.85,3.92,47
*OC1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(OC(=O)C2=CC=CC(=C2)C(*)=O)C=C1,,3.04,3.67,39
*OC1=CC=C(C=C1)C1(C2C=CC=CC2C2C=CC=CC12)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,,4.77,4.35,44
*OC1=CC=C(C=C1)C1(C2CC3CC(C2)CC1C3)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,,4.45,4.43,41
*OC1=CC=C(C=C1)C1(NC(=O)C2C=CC=CC12)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C=C1,,4.45,3.88,40
*OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(OC(=O)C2=CC=CC(=C2)C(*)=O)C=C1,,3.58,3.35,36
*OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,,3.69,4.29,41
*OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(OC(=C)C2=CC=C(C=C2)C2=CC=C(C=C2)C(*)=O)C=C1,,3.75,3.89,42
*OC1=CC=C(C=C1)C1(OC(=O)C2C=CC=CC12)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C=C1,,4.44,4.21,40
*OC1=CC=C(C=C1)C1(OC(=O)C2C=CC=CC12)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C=C1,,4.46,4.26,48
