smiles,TC,SA,SC,atom_count
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,0.33,2.774647027,3.530399368,40
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCC(=O)O*,0.302,2.929164703,2.648707166,31
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,0.348,2.931300156,2.934417326,34
*CCCCCCCCCCCCCCCCCCCCOC(=O)CC(=O)O*,0.318,2.996802138,2.525302591,29
*CCCCCCCCCCCCCCCCCCCCOC(=O)C(=O)O*,0.3545,2.954813687,2.969075209,28
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)O*,0.298,2.895698621,2.362256832,34
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCC(=O)O*,0.406,2.875961997,2.838848148,33
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,0.276,2.833148406,2.838848148,36
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,0.338,2.859306653,2.838848148,34
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCC(=O)O*,0.362,2.921935137,2.704584063,30
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,0.322,3.154815709,3.436397636,39
*OC(C)COC(=O)c1ccccc1-c1ccccc1C(*)=O,0.175,3.469174334,2.603725841,23
*OC(C)COC(=O)c1cccc(-c2cccc(C(*)=O)c2)c1,0.199,3.465468325,2.82428301,23
*OC(C)COC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,0.282,3.349649575,2.834118642,23
*CCOC(=S)c1cccc(C(=S)O*)c1,0.186,4.257255818,2.545559527,16
*CCCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,0.188,2.943635519,2.507823332,26
*CCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,0.196,2.911806205,3.378912854,26
*CCCCCCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,0.255,2.983641272,4.099300857,36
*CCCCCCOC(=O)CCCS(=O)(=O)Cc1ccc(CS(=O)(=O)CCCC(=O)O*)cc1,0.2,3.370833466,4.097661118,34
*Oc1ccc(Cc2ccc(OC(=O)CCCCC(*)=O)cc2)cc1,0.239,2.916522742,3.062874394,25
*CCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,0.259,2.882687719,3.920332581,41
*CCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,0.315,2.880984263,3.920332581,40
*CCCCCCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,0.304,2.82427614,3.033320041,32
*CCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,0.293,3.10102252,3.561922714,36
*CCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,0.261,2.880984263,3.920332581,40
*CCCCCCCCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,0.276,3.006659044,4.099300857,38
*CCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,0.19,2.956986664,2.507823332,25
*CCCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,0.238,2.92381245,3.378912854,25
*CCCCCOC(=O)c1ccccc1C(=O)O*,0.246,3.180884067,2.362256832,19
*CCc1ccc(CCOC(=O)CCc2ccc(CCC(=O)O*)cc2)cc1,0.319,2.907614083,2.893258757,28
*Oc1ccc(/C=N/c2ccc(/N=C/c3ccc(OC(=O)CCCCC(*)=O)c(OC)c3)cc2)cc1OC,0.283,3.324741095,2.839254266,38
*Oc1ccc(/C=N/c2ccc(/N=C/c3ccc(OC(=O)c4cccc(C(*)=O)c4)c(OC)c3)cc2)cc1OC,0.37,3.256489743,2.871728643,40
*Oc1ccc(/C=N/c2ccc(/N=C/c3ccc(OC(=O)CCCCCCCCC(*)=O)c(OC)c3)cc2)cc1OC,0.274,3.353628889,2.922030273,42
*CCc1ccc(CCOC(=O)c2ccc(C(=O)O*)cc2)cc1,0.23,2.84010837,2.772119149,24
*CCCCCc1ccc(CCCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,0.276,2.825112315,3.720002491,30
*CCCCc1ccc(CCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,0.241,2.822346006,3.411234621,28
*CCCc1ccc(CCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,0.249,2.824521173,3.025253349,26
*CCC(=O)Oc1ccc(OC(=O)CCN2CCN(*)CC2)cc1,0.224,3.24263846,3.220753585,24
*CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,0.258,2.901688783,3.920332581,45
*CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,0.333,2.90915546,3.920332581,46
*CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,0.274,2.875580016,3.924912951,42
*CCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,0.242,3.111761742,3.561922714,32
*CCCCOC(=O)CCCCCCCC(=O)O*,0.241,3.338753733,2.838848148,19
*CCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,0.19,2.974414026,2.429852224,24
*CCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,0.203,2.939776243,3.248011673,24
*CCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,0.248,2.827927827,3.357856148,24
*CCCCOC(=S)c1cccc(C(=S)O*)c1,0.163,4.031696349,2.575315924,18
*CCCCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,0.305,2.966602246,4.099300857,34
*CCCOC(=O)C1CCC(C(=O)O*)CC1,0.222,3.621966091,2.463359403,17
*CCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,0.198,2.987288412,2.458067664,23
*OC(C)CCOC(=O)c1ccccc1-c1ccccc1C(*)=O,0.193,3.461454359,2.88208221,24
*CCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,0.228,2.951051962,3.128933217,23
*OC(C)CCOC(=O)c1cccc(-c2cccc(C(*)=O)c2)c1,0.194,3.457914291,3.337318651,24
*CCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,0.273,2.834041311,3.309854299,23
*CCCOC(=O)Cc1ccc(CC(=O)O*)cc1,0.198,3.231318029,2.602185358,19
*Cc1ccc(COC(=O)CCCCCCCCCCC(=O)O*)cc1,0.272,2.945759219,2.69661914,26
*Cc1ccc(COC(=O)CCCCCCC(=O)O*)cc1,0.249,3.026282662,2.69661914,22
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)CCCCC(*)=O)c(C)c2)cc1C,0.193,3.423906669,2.703829891,31
*Oc1ccc(C(C)(C)c2ccc(OC(=O)CCCCC(*)=O)cc2)cc1,0.241,3.077624423,2.829576512,27
*CCC(C)CCC(=O)O*,0.253,4.973797306,2.851841522,11
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)CCCCCCCCC(*)=O)c(C)c2)cc1C,0.224,3.37977301,2.855635876,35
*Oc1ccc(C(C)(C)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,0.267,3.045108478,2.888363121,31
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)CCCCCC(*)=O)c(C)c2)cc1C,0.243,3.408100919,2.855635876,32
*Oc1cc(CCC)cc(OC(=O)c2cccc(C(*)=O)c2)c1,0.234,3.106257561,3.749723466,23
*CCCCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,0.285,2.958669822,2.934417326,26
*CCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,0.263,2.937478665,3.902450688,32
*CCCCOC(=O)c1ccc(C(C)(C)c2ccc(C(=O)O*)cc2)cc1,0.205,3.020641039,3.081648582,27
*Oc1cccc(OC(=O)c2ccc(C(C)(C)c3ccc(C(*)=O)cc3)cc2)c1,0.222,2.942883725,3.239312733,29
*Oc1ccc(C(C)(C)c2ccc(OC(=O)CN(CC(*)=O)c3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,0.244,3.459566297,3.638428417,43
*c1ccc(OC(=O)c2cc(Cl)c(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2Cl)cc1,0.236,3.763710785,4.172490952,38
*c1ccc(OC(=O)c2c(Cl)c(Cl)c(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)c(Cl)c2Cl)cc1,0.189,4.033589017,3.855325407,40
*c1cc(Cl)c(OC(=O)c2cccc(C(=O)Oc3c(Cl)cc(C4(*)OC(=O)c5ccccc54)cc3Cl)c2)c(Cl)c1,0.132,3.922802322,3.654973371,40
*c1cc(I)c(OC(=O)c2cccc(C(=O)Oc3c(I)cc(C4(*)OC(=O)c5ccccc54)cc3I)c2)c(I)c1,0.125,4.225179869,3.587431088,40
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4(*)OC(=O)c5c(Cl)c(Cl)c(Cl)c(Cl)c54)cc3)c2)cc1,0.176,3.928345773,3.901235137,40
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3C)c2)c(C)c1,0.191,3.740697701,3.557714676,38
*c1ccc(OC(=O)CCCCC(=O)Oc2ccc(C3(*)OC(=O)c4ccccc43)cc2)cc1,0.212,3.706116836,3.551128222,34
*c1ccc(OC(=S)Oc2ccc(C3(*)OC(=O)c4ccccc43)cc2)cc1,0.177,3.926647731,3.13646349,28
*Oc1ccc(C(c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)c2ccccc2C(=O)O)cc1,0.187,3.408595475,3.232255179,36
*Oc1ccc(C(C)(CCC(=O)O)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,0.221,3.532239768,3.822932226,33
*Oc1ccc(C(C)(CCC(=O)OCC)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,0.193,3.549104104,3.339245055,35
*CCOC(=O)Cc1ccc(-c2ccc(CC(=O)O*)cc2)cc1,0.24,2.925936198,3.098018066,24
*CCOC(=O)c1ccc(CCc2ccc(C(=O)O*)cc2)cc1,0.187,2.83000475,2.932455376,24
*CCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2C)c(C)c1,0.247,3.056814622,2.898841646,24
*CCOC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)O*)cc32)cc1,0.18,3.86680652,3.69895683,28
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O*,0.112,4.114153826,2.579938498,31
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CCCCC(=O)O*,0.134,3.754666552,2.61893676,26
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O*,0.093,4.027353888,2.527067021,34
*Oc1ccc(OC(=O)CCCCCCCCC(*)=O)cc1,0.257,3.04020028,2.562927674,22
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(S(=O)(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,0.256,2.983563833,3.578387587,38
*Oc1ccc(C(C)(C)c2ccc(OC(=O)C(*)=O)cc2)cc1,0.231,3.136924388,3.01920506,23
*Oc1ccc(C(=O)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,0.285,2.886722359,3.338470648,30
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,0.23,2.865576033,3.581381606,29
*c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C3(*)OC(=O)c4ccccc43)cc2)cc1,0.237,3.556426125,3.842137507,36
*c1ccc(C(=O)NC2CCC(NC(=O)c3ccc(C4(*)OC(=O)c5ccccc54)cc3)CC2)cc1,0.215,3.613531428,3.632866396,36
*OC(C)CCCCC(*)=O,0.243,4.813196245,2.802040317,11
*Oc1ccc(C(C)(C)c2ccc(OC(=O)/C=C/C(*)=O)cc2)cc1,0.274,3.208829831,2.675602943,25
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4(*)c5ccccc5C(=O)N4C)cc3)c2)cc1,0.221,3.616784411,4.267394015,37
*c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C4(*)c5ccccc5C(=O)N4C)cc3)cc2)cc1,0.299,3.575201114,3.880015649,37
*Cc1ccc2nc(-c3cc(-c4nc5ccc(*)cc5c(=O)o4)cc(N4C(=O)c5ccccc5C4=O)c3)oc(=O)c2c1,0.227,3.495595812,4.403863338,42
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4(*)C(=O)Nc5ccccc54)cc3)c2)cc1,0.201,3.594969516,4.263443674,36
*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4(*)C(=O)Nc5c(Cl)cc(Cl)cc54)cc3)c2)cc1,0.191,3.766688355,4.270523502,38
*CCCCNC(=O)CCCCC(=O)N*,0.302,3.481814559,2.644669949,16
*CCCCCNC(=O)CCCCC(=O)N*,0.327,3.391082948,2.889918099,17
*CCCCCC(=O)N*,0.301,4.403105264,2.519597094,10
*CCCCCCNC(=O)CCCCCC(=O)N*,0.278,3.250679132,2.889918099,19
*CCCCCCNC(=O)CCCCCCC(=O)N*,0.345,3.196695191,2.889918099,20
*CCCCCCCNC(=O)CCCCC(=O)N*,0.323,3.250679132,2.889918099,19
*CCCCCCCNC(=O)CCCCCC(=O)N*,0.334,3.196695191,2.889918099,20
*CCCCCCCC(=O)N*,0.329,3.921800303,2.519597094,12
*CCCCCCCCNC(=O)CCCCC(=O)N*,0.291,3.196695191,2.889918099,20
*CCCCCCCCNC(=O)CCCCCCCCC(=O)N*,0.392,3.056244795,2.889918099,24
*CCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,0.346333333,3.018831361,2.889918099,26
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,0.43725,2.788264235,2.889918099,36
*CCCCCCCCCCCC(=O)N*,0.341,3.388890014,2.519597094,16
*CCCCCCCCCCCCC(=O)N*,0.33,3.306409851,2.519597094,17
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,0.414,2.772974201,2.889918099,38
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,0.453333333,2.762682784,2.889918099,42
*CCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,0.408,3.018831361,2.889918099,26
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*)cc1,0.368,2.893789795,3.298606996,34
*Cc1cccc(CNC(=O)/C=C(\C)C(=O)N*)c1,0.21,3.542664624,2.776113697,19
*CCCCCCNC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)N*)cc2)cc1,0.264,3.497233697,3.736985403,30
*CCCCNC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)N*)cc2)cc1,0.261,3.515602332,3.493677865,28
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCC(=O)N*)cc1,0.33,2.860222008,3.246855181,32
*CCCCCCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,0.3755,2.888076008,3.495889174,36
*CCCCCCCCCNC(=O)CCCCCCCC(=O)N*,0.361,3.056244795,2.889918099,24
*CC(=O)N*,0.277,6.046567471,1.587253429,6
*CCCCNC(=O)CC/C=C/CCC(=O)N*,0.258,3.714597272,2.799633142,18
*CCCCCNC(=O)CCCCCCCC(=O)N*,0.301,3.196695191,2.889918099,20
*CCCCCCNC(=O)CC/C=C/CCC(=O)N*,0.278,3.553619367,2.962752856,20
*CCCCCCCCCCCCNC(=O)C(=O)N*,0.309,3.240347664,2.678224287,20
*CCCCCCCCCCNC(=O)CC/C=C/CCC(=O)N*,0.3125,3.350182352,2.962752856,24
*CCCCC(C)CC(=O)N*,0.254,4.750709055,3.058253435,12
*CCCCCCCCCCC(=O)NCCCCCC(=O)N*,0.296,3.08206214,2.889918099,23
*CCCCCCCCCCCCCCCCC(=O)N*,0.379,3.055691199,2.519597094,21
*CCNC(=O)CCCCCCCCC(=O)N*,0.302,3.293253272,2.983408182,18
*CCCCNC(=O)CCCCCCC(=O)N*,0.2915,3.314842195,2.889918099,18
*CCCCNC(=O)CCCCCCCCC(=O)N*,0.355,3.196695191,2.889918099,20
*CCCCNC(=O)CCCCCCCCCC(=O)N*,0.323,3.151375824,2.889918099,21
*CCCCNC(=O)CCCCCCCCCCC(=O)N*,0.332,3.113497799,2.889918099,22
*CCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,0.3415,3.035359795,2.889918099,25
*CCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,0.355,3.018831361,2.889918099,26
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,0.3955,2.888482035,2.889918099,30
*CCCCCCCNC(=O)CCCCCCCCC(=O)N*,0.3235,3.08206214,2.889918099,23
*CCCCCCCNC(=O)CCCCCCCCCC(=O)N*,0.4065,3.056244795,2.889918099,24
*CCCCCCCCNC(=O)CCCCCCCC(=O)N*,0.308,3.08206214,2.889918099,23
*CCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,0.381,2.945662987,2.889918099,28
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,0.3725,2.84452663,2.889918099,32
*CCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,0.3485,3.035359795,2.889918099,25
*CCCCCCCCCNC(=O)CCCCCCCCCC(=O)N*,0.312,3.018831361,2.889918099,26
*CCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,0.348,2.945662987,2.889918099,28
*CCCCCCCCCCNC(=O)CCCCCCC(=O)N*,0.422,3.056244795,2.889918099,24
*CCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,0.3685,2.9152643,2.889918099,29
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,0.342,2.888482035,2.889918099,30
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,0.381,2.811674471,2.889918099,34
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,0.387333333,2.788264235,2.889918099,36
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,0.38825,2.772974201,2.889918099,38
*CCCCCCCCCCCNC(=O)CCCCC(=O)N*,0.3295,3.08206214,2.889918099,23
*CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,0.314,2.980044596,2.889918099,27
*CCCCCCCCCCCCNC(=O)CCCCC(=O)N*,0.3745,3.056244795,2.889918099,24
*CCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,0.37525,2.945662987,2.889918099,28
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,0.4215,2.764737679,2.889918099,40
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,0.3945,2.888482035,2.889918099,30
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,0.346,2.84452663,2.889918099,32
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,0.42675,2.762682784,2.889918099,42
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,0.369,2.811674471,2.889918099,34
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,0.43375,2.788264235,2.889918099,36
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,0.412,2.774353397,2.889918099,46
*CCCCNC(=O)c1ccc(C(=O)N*)cc1,0.289,3.049508349,2.582533516,18
*CCCCCCNC(=O)c1ccc(Cc2ccc(C(=O)N*)cc2)cc1,0.268,2.783319568,3.604138708,27
*CCCCCCNC(=O)c1ccc(C(C)(C)c2ccc(C(=O)N*)cc2)cc1,0.271,2.947466631,3.012797476,29
*CCCCCCNC(=O)c1ccc(C(C)c2ccc(C(=O)N*)cc2)cc1,0.256,3.348541385,3.370817021,28
*CCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,0.3,2.927139884,3.495889174,26
*CCCCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,0.296,2.917650904,3.188192361,24
*CCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,0.278,2.930040092,2.886359896,26
*CCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,0.263,2.912153891,3.495889174,28
*CCCCCCCCCCNC(=O)c1ccc(Cc2ccc(C(=O)N*)cc2)cc1,0.304,2.793961439,3.604138708,31
*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,0.289,2.848504974,2.824449246,25
*CCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,0.278,2.914836583,2.886359896,28
*CCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,0.324,2.831134852,2.824449246,28
*CCCCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,0.289,2.911150061,2.886359896,30
*CCCCCCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,0.344,2.775922963,2.824449246,32
*CC1CCC(CNC(=O)CCCCC(=O)N*)CC1,0.316,3.333626235,3.244620693,20
*CC1CCC(CNC(=O)CCCCCCC(=O)N*)CC1,0.341,3.237177451,3.444669705,22
*CC1CCC(CNC(=O)CCCCCCCC(=O)N*)CC1,0.282,3.200033501,3.444669705,23
*Cc1ccc(CNC(=O)CCCCC(=O)N*)cc1,0.277,3.022428982,3.08994264,20
*CCc1ccc(CCNC(=O)CCCCCCCC(=O)N*)cc1,0.251,2.920881355,3.298606996,25
*CCc1ccc(CCNC(=O)CCCCCCCCCCC(=O)N*)cc1,0.297,2.895368891,3.298606996,28
*CCc1ccc(CCNC(=O)CCCCCCCCCCCC(=O)N*)cc1,0.319,2.892936469,3.298606996,29
*Cc1ccc(CNC(=O)CCCCCCCCCCCCC(=O)N*)cc1,0.288,2.87498216,3.246855181,28
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*)cc1,0.3195,2.864137357,3.298606996,38
*CCCCCCN(C)C(=O)CCCCCCCCCCCCCCCCC(=O)N(*)C,0.3525,3.036995394,3.566662726,32
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,0.291,2.953800099,3.807533441,25
*CCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,0.281,2.924640248,3.996077216,27
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,0.269,2.924584275,3.807533441,28
*CCCCNC(=O)Cc1ccc(CNC(=O)CCCO*)cc1,0.275,3.001033256,3.737011488,24
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,0.294,2.915225441,3.996077216,29
*CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,0.325,2.920217682,3.807533441,30
*CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,0.294,2.916227645,3.996077216,31
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,0.288,2.933993731,3.996077216,26
*CCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,0.287,2.940578138,3.807533441,26
*CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO*,0.3565,3.036771316,3.515321964,29
*CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCO*,0.3245,3.050688122,3.501341125,28
*CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO*,0.3185,3.055657231,3.515321964,27
*CCCCCCCCC(=O)NCCCCCCNC(=O)CCCO*,0.286,3.07690662,3.501341125,26
*CCCCCCCCCCCCCCCCCCCCCC(=O)N*,0.44375,2.791372999,2.519597094,26
*CCCCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,0.35,3.559287019,3.466698802,31
*CCCCCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCCCCCNC(=O)C(=O)N*,0.4125,2.908765497,3.122601107,42
*CCCCCCCCCCNC(=O)c1ccccc1C(=O)N*,0.265,2.957485066,2.465447775,24
*CCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*,0.44,2.811674471,2.889918099,34
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCCCC)C(=O)N*,0.3505,3.555338355,3.466698802,32
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCCC)C(=O)N*,0.3235,3.559287019,3.466698802,31
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCCCCC)C(=O)N*,0.354,3.553850336,3.466698802,33
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCC)C(=O)N*,0.337,3.565940543,3.466698802,30
*CCCCCCNC(=O)C(CCCCCCCCCCCCCC)C(=O)N*,0.319,3.575578311,3.466698802,29
*CCCCCCNC(=O)C(CCCCCCCCCCCCC)C(=O)N*,0.2925,3.588521521,3.466698802,28
*CCCCCCNC(=O)c1ccccc1C(=O)N*,0.218,3.076772664,2.465447775,20
*CCCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,0.347,3.565940543,3.466698802,30
*CCCCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCCCCNC(=O)C(=O)N*,0.312,2.915131444,3.122601107,40
*CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,0.331,3.575578311,3.466698802,29
*CCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,0.4165,2.9152643,2.889918099,29
*CCCCCNC(=O)CCCCCCCCCCCC(=O)N*,0.3545,3.056244795,2.889918099,24
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCCC(=O)N*)cc1,0.3515,2.906321855,3.298606996,33
*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCC(=O)N*)cc1,0.369,2.895441301,3.298606996,31
*c1ccc(NC(=O)CCCCCCCCC(=O)NS(*)(=O)=O)cc1,0.237,3.09712147,2.953620772,25
*CCCCNC(=O)CCCCCCCC(=O)NCCCCNC(=O)C(=O)N*,0.285,3.102972614,3.122601107,29
*CCCCNC(=O)c1cccc(C(=O)N*)c1,0.238,3.126354503,2.985626816,18
*CCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,0.379,3.651209911,3.466698802,25
*CCCCNC(=O)CCCCCCCCC(=O)NCCCCNC(=O)C(=O)N*,0.248,3.071377354,3.122601107,30
*CCCCNC(=O)CCCCCCC(=O)NCCCCNC(=O)C(=O)N*,0.28,3.114325888,3.122601107,28
*CCCCN(C)C(=O)c1ccc(C(=O)N(*)C)cc1,0.222,3.215792718,2.902915305,20
*CCCN(C)C(=O)c1ccc(C(=O)N(*)C)cc1,0.211,3.249553921,2.817066485,19
*CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCCCCCCNC(=O)C(=O)N*,0.3195,2.908321956,3.122601107,44
*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*)cc1,0.359,2.816199045,3.246855181,36
